# k[h/Mpc]   P_delta,delta   P_delta,theta   P_theta,theta 
0.2693244663284598   1102.6091443193507    778.3448337713573   651.5895788109432
0.27053489108107265   1086.6097717595412    767.5472062473993   643.0117304280877
0.2717507558447685   1071.1072850003084    756.7018724381255   634.5307862935812
0.2729720850685851   1055.3437829707025    745.9355557019865   625.9538938772888
0.2741989033114417   1039.0833091303934    734.8451063512819   617.374412324662
0.2754312352426329   1023.0955132054689    723.8292884185403   608.7677265233069
0.27666910564232333   1007.084582449541    712.8267324266526   600.24025601761
0.2779125394020484   991.0751484767804    702.1105316235978   591.5249685773298
0.27916156152521293   975.2910093545496    690.9299364643432   583.2702538506023
0.2804161971275948   959.2715073957    680.4171972105435   574.6893019776584
0.2816764714378495   944.1496818359358    669.5169690380174   566.3946660835246
0.2829424097980177   928.2381562146387    658.8497582941477   557.9837289259603
0.2842140376640348   912.6709988080199    648.2605255778317   549.4742664025837
0.2854913806062428   897.1442792752237    638.2158561110285   540.8814627078509
0.28677446430990444   881.9887668837521    627.6457687816688   532.4053048533285
0.28806331457571976   866.8289928782417    617.4154435952099   524.3844566595652
0.28935795732034486   851.6454764971916    606.8013394475076   516.1813590882862
0.29065841857691344   836.8749118813124    596.6884614857576   508.03334133431935
0.2919647244955586   822.2144272963986    586.6244564469531   499.82204671655995
0.29327690134394124   807.6841899800241    576.6123106297844   491.67350172123844
0.2945949755077767   793.0835437563264    566.6768658426398   483.67777601876264
0.2959189734913654   778.5779533059498    556.6060628584792   475.47570408892346
0.29724892191812624   763.7883967818077    546.5527066406405   467.4655222109877
0.2985848475311316   749.3190919949571    536.5794190075064   459.4623244632922
0.2999267771936453   735.1388127880061    526.8489451978043   451.33406762841196
0.3012747378896626   720.764031383595    516.8614107714209   443.51273780597205
0.30262875672445294   706.6755206282859    507.1592582270233   435.58353183529414
0.30398886092510513   692.8357432829687    497.5513754419755   427.7060386356742
0.30535507784107435   678.935819056198    487.7980318757411   420.16677924903723
0.3067274349447333   665.3286446303407    478.24940021542665   412.2161355584746
0.30810595983192185   651.6850881920498    468.9702801051203   404.536646997156
0.30949068022250564   638.2368718111966    459.61431564314944   396.94056378623526
0.31088162396093094   625.0049877006006    450.372733717251   389.4020002295413
0.31227881901678556   611.7967434189419    441.2297082502953   381.96673007160035
0.3136822934853607   598.9138852153687    432.15939657716933   374.5795088342221
0.31509207558821656   586.0076542660258    423.2788489731661   367.1632525243039
0.3165081936737491   573.37316697931    414.4232887243991   359.71181741096865
0.3179306762177608   560.6758826650318    405.6244624287102   352.6122614979587
0.31935955182403264   548.1362786548093    396.8281119361018   345.1841694688509
0.32079484922489976   535.6457089392982    388.1075961787596   337.96347219450496
0.32223659728182946   523.0751716769109    379.36128113544436   330.6681989477794
0.3236848249859995   510.9916947309688    370.96658260758164   323.5772957898652
0.3251395614588842   498.89832937295574    362.5425129517281   316.71267633370496
0.32660083595283806   487.0928162182777    354.32733524160466   309.81006038302525
0.32806867785168453   475.447021042301    346.19437528191725   303.04204553202914
0.3295431166713065   463.8492148563256    337.99281854400976   296.3050148609268
0.33102418206024026   452.49334690996614    330.0386428241049   289.6465042844827
0.33251190380027146   441.28815559246266    322.159774406802   282.94263631797816
0.3340063118070339   430.31792294589957    314.3440875592683   276.3577398038816
0.33550743613061135   419.40563051726286    306.70008294038905   269.9090857760297
0.3370153069561415   408.7553220214629    299.1231851608257   263.4965306563702
0.3385299546044233   398.0678679463054    291.60989828868907   257.0663027923752
0.3400514095325267   387.6160163426992    284.1452377259675   250.68775118831502
0.34157970233440343   377.364378103698    276.8714271269322   244.55219614008104
0.34311486374150507   367.3007605906363    269.6548410453405   238.43144629619252
0.34465692462339914   357.2773934164705    262.55653647323146   232.4019988993489
0.3462059159883901   347.44289245223695    255.5331125616265   226.51647161100254
0.34776186898414313   337.6276870176777    248.74470537762457   220.64844040026122
0.3493248148983103   328.0952521125816    241.8656620200964   214.76858053312066
0.3508947851591598   318.7227697060357    235.09254327285024   209.07912134348413
0.3524718113362076   309.60619386400276    228.57505831230463   203.4033923539461
0.3540559251408529   300.56183063148256    222.1433603178511   197.94419023889648
0.35564715842701516   291.6235704501591    215.786361629315   192.48412707729898
0.35724554319177504   282.82633871023916    209.55328823511744   187.04155430768947
0.3588511115760181   274.370590593118    203.3735657653913   181.77974501003314
0.36046389586507904   265.98102946823485    197.3628057744972   176.50650335108264
0.36208392848939414   257.7475729178906    191.4527426322008   171.47694261141277
0.36371124202515126   249.63149957345826    185.58104310630856   166.36097208599514
0.36534586919494544   241.84201305850087    179.94281792753424   161.38043402746925
0.3669878428684368   234.11656313450655    174.27920262262268   156.55954855324543
0.3686371960630114   226.56515104461553    168.77680138970257   151.82028673394396
0.3702939619444456   219.07652741783295    163.45952183195482   147.01029814321012
0.37195817382757257   211.86852189998774    158.20868776815425   142.49478703179295
0.37362986517695224   204.69124531726604    153.060848815967   137.993091290671
0.3753090696075443   197.76360707460364    147.89808209881915   133.59729662230183
0.3769958208853842   190.95947991137365    142.96697683397664   129.21119758285164
0.3786901529282627   184.32999166232236    138.1748880020706   124.94693475634298
0.38039209980640515   177.83573484990785    133.46293327498555   120.71766821522455
0.382101695743161   171.476627581159    128.8592017975967   116.70411144554767
0.3838189751156886   165.2945381347104    124.32960757930972   112.77524212187836
0.3855439724556478   159.28008709223633    119.96281801202076   108.86900382645739
0.3872767224498941   153.43900977909433    115.68120233572787   105.06927244196191
0.38901725994117586   147.74393726187282    111.45606802251801   101.3681863542333
0.39076561992883535   142.1559365735836    107.36551563442362   97.80559923314146
0.3925218375695124   136.76412646558308    103.42319891416918   94.2446384431075
0.39428594817785123   131.53276752466945    99.55985022851517   90.77467236858078
0.3960579872272106   126.49310744945141    95.78066612558366   87.36893467038846
0.39783799035037726   121.555769405201    92.15383105527727   84.08149034603265
0.3996259933402829   116.70812401624525    88.55130846787466   80.91142593532493
0.4014220321507216   112.05412837775204    85.06022161541172   77.812613103362
0.4032261428970762   107.47516026924004    81.6722532013836   74.79659105526908
0.40503836185704245   102.99993974238535    78.35313801352194   71.7905986841216
0.406858725471359   98.7211141226763    75.18590275261553   68.9209631046836
0.4086872703445397   94.55940985664085    72.08536729757036   66.14476584361535
0.4105240332456106   90.56374428061447    69.08184707526041   63.49965610235019
0.4123690511088482   86.67645777792086    66.18307124961999   60.850784824975506
0.4142223610345231   82.88583180238352    63.371376075025275   58.31948985603526
0.41608400028964543   79.21519284485004    60.655611455316155   55.86638970320769
0.4179540063087145   75.68215360662765    58.00172422324508   53.467789663954015
0.41983241669447124   72.3311308651737    55.464503264039465   51.186845335484854
0.42171926921865566   69.06890921029616    53.00060749310495   48.951291215942184
0.4236146018227627   65.88774979551768    50.63890626019058   46.79871406779991
0.4255184526188103   62.84935946106182    48.337565325650864   44.70659454462906
0.4274308598901021   59.94102288085242    46.114966873727575   42.70738967501645
0.4293518620919986   57.10139307964317    43.997751989785286   40.753595605997425
0.43128149785269027   54.36969458744401    41.94550964619855   38.88328987388865
0.4332198059739739   51.76149767632466    39.963794905002786   37.091639214586436
0.4351668254320336   49.23682298058827    38.06425080564715   35.33848137537977
0.43712259537822373   46.79960533240895    36.216696064325475   33.662720455633256
0.43908715513985674   44.46976561867145    34.44599643972008   32.03738999490717
0.44106054422099383   42.24754952596751    32.75462114566861   30.48821716692406
0.4430428023032391   40.089244189700686    31.122342710285846   28.98799049063703
0.4450339692465387   38.037486343216614    29.533387170344263   27.543025788382938
0.4470340850899786   36.05699872707081    28.025541340625377   26.167611214367202
0.44904319005259513   34.180198329971624    26.58602378983357   24.839853545832316
0.45106132453418   32.371274305893856    25.205884962738818   23.561651914917288
0.4530885291160937   30.648332232760616    23.8846942196749   22.345104665428625
0.4551248445620816   28.983585285031204    22.618672414580107   21.172607439856954
0.45717031181909334   27.39698040532367    21.40399646778375   20.044405682837933
0.45922497201810664   25.894248497188016    20.233021135131285   18.970311145604896
0.4612888664749539   24.447459747106716    19.123003333954934   17.95071957904258
0.4633620366911535   23.068316201474072    18.072795405900248   16.957632839425795
0.46544452435474387   21.768810882035993    17.051621226772582   16.01016260376379
0.46753637134112214   20.512048833849303    16.09367813341245   15.123441320583897
0.4696376197138865   19.31135124767922    15.171238375324876   14.269799396145006
0.47174831172567944   18.189068831746336    14.29303446930248   13.453901159669844
0.4738684898190418   17.106902358196884    13.459688938219587   12.68085732710391
0.4759981966272629   16.079416392258324    12.65960501940275   11.93905963225442
0.4781374749752391   15.108181558571554    11.91052684365628   11.23523230807272
0.48028636788033463   14.180651656840155    11.189559066156363   10.56442369325718
0.48244491855324634   13.304603426280323    10.504084997957703   9.92565114396025
0.48461317039887314   12.476727973864932    9.860518146762315   9.318777046595365
0.4867911670171886   11.685831228245856    9.247663638110515   8.744359151679493
0.4889789522041174   10.946766728630159    8.65774651718853   8.206528582878635
0.4911765699524164   10.244311693268125    8.112170336601434   7.691068856730534
0.49338406445255883   9.5805042779278    7.587914099176241   7.2048414404534
0.4956014800936244   8.950348191558248    7.099252093086088   6.736354546894136
0.4978288614641877   8.353031634771273    6.628976125017807   6.303432747850121
